linkID,volume,capacity
381801,5,3000.0
381800,10,3000.0
474073,1,1200.0
381839,2,1200.0
474077,4,1200.0
474076,5,1200.0
297977,1,3000.0
297976,4,3000.0
126532,1,1200.0
356875,7,4000.0
356874,8,3000.0
126530,1,1200.0
356883,2,2400.0
474069,6,2000.0
381830,10,3000.0
474068,2,4000.0
445138-445136-445132,7,9000.0
381829,5,3000.0
332548-527821-206613-527824,5,6000.0
572506,3,1200.0
297989,5,600.0
572505,6,1200.0
474086,1,1200.0
474085,1,1200.0
356886,16,4000.0
356885,6,1200.0
572500,3,2400.0
297984,1,1200.0
317206,2,4000.0
297981,2,6000.0
356889,6,2000.0
381820,1,6000.0
283399,1,1200.0
474079,1,1200.0
474051,3,3000.0
474050,36,6000.0
474053,1,4000.0
474052,1,4000.0
356898,8,6000.0
488698,4,6000.0
297990,6,600.0
381850,1,1200.0
474062,6,2000.0
474061,12,2000.0
20400,1,1200.0
474060,14,3000.0
381849,1,1200.0
474063,8,1200.0
20407,3,4000.0
20406,6,4000.0
20403,3,4000.0
488695,3,4800.0
488693,4,4800.0
474059,12,2000.0
381842,2,2400.0
381841,1,2400.0
68461,22,12000.0
588812-64136-64145-50199,1,3000.0
107377-107375,1,2000.0
488677,1,4000.0
488676,1,4000.0
35095-274575,2,6000.0
381861,1,1200.0
151535,1,2400.0
488672,1,4000.0
319744-252013-252020-278624,1,2000.0
228586-84316-158210-83514,3,2000.0
25104-127917-127895,1,2000.0
606463,2,1200.0
151543,1,1200.0
539700-539699,6,8000.0
606466,1,1200.0
2643-573059-573088-573086-573084-306980-573003-573012-573014-573016,3,1200.0
398869-398871,13,6000.0
488642,19,9000.0
126534,1,1200.0
474015,2,1200.0
474014,1,1200.0
474013,1,1200.0
606456,3,1200.0
474019,2,1200.0
474017,2,1200.0
474016,3,1200.0
214038-600534-600532,12,3000.0
488631,6,6000.0
440696,3,6000.0
547526,2,4000.0
440689,1,4000.0
116598-116600,1,2400.0
440688,2,6000.0
440682,2,6000.0
440691,4,1200.0
440690,11,1200.0
210285-296832,11,4000.0
388412-388409,2,1200.0
557610-263212-263184,14,3000.0
20478,15,6000.0
20477,4,6000.0
488619,1,1200.0
209094-301948-301947-301973-301971,6,1200.0
20476,7,6000.0
488618,1,1200.0
547517,4,1200.0
547515,4,1200.0
547514,16,6000.0
200010-200008-200006,1,1200.0
151509,2,4000.0
20479,3,6000.0
151506,1,1200.0
410105-438599-438601,17,2000.0
151505,3,1200.0
151504,1,1200.0
210405,3,1200.0
151503,3,1200.0
65438-256885,2,6000.0
547509,14,3000.0
606409,1,2400.0
547507,14,3000.0
126580,21,2000.0
11972-11980-11976,1,1200.0
210418,1,1200.0
151514,2,1200.0
126579,11,2000.0
151513,1,1200.0
151512,1,1200.0
151511,1,1200.0
151510,40,6000.0
547513,32,6000.0
210411,5,1200.0
20480,9,6000.0
606411,1,2400.0
435705-218662-502615-502616,5,3000.0
440880-369901-369919-369924,84,12000.0
440659,8,6000.0
440658,8,6000.0
440657,8,6000.0
440656,4,6000.0
440655,4,6000.0
440654,4,6000.0
401052,1,2000.0
100099-100097-519437,44,12000.0
151489,1,2000.0
151487,2,4000.0
151486,2,4000.0
151485,1,4000.0
151484,1,2000.0
151483,1,2000.0
151481,1,4000.0
93387,1,1200.0
199440,3,1200.0
440647,1,2000.0
440645,1,2000.0
440643,1,2000.0
440641,1,2000.0
93386,2,1200.0
93385,2,1200.0
151499,4,1200.0
151498,19,4000.0
151497,20,4000.0
151496,1,4000.0
440679,2,6000.0
440678,2,6000.0
440677,1,4000.0
440675,5,6000.0
440674,5,6000.0
440673,5,6000.0
440672,5,6000.0
239724-117285,29,6000.0
440681,5,6000.0
440680,2,6000.0
482264-192433-193035-183397,2,2000.0
430108-430109-97588-97589,18,8000.0
510202-510203-154220,15,8000.0
210462,7,2000.0
440664,1,1200.0
440663,9,4000.0
440662,5,4000.0
199419,1,3000.0
440619,40,6000.0
440618,39,6000.0
533663-451964,5,2000.0
440613,2,6000.0
440612,2,6000.0
440611,1,4000.0
185839-496216-185831,3,1200.0
210466,7,2000.0
408840-592128,36,3000.0
210465,8,2000.0
210464,7,2000.0
210463,8,2000.0
210469,8,2000.0
210468,7,2000.0
210467,8,2000.0
401083,1,2000.0
440606,1,4000.0
401081,1,2000.0
440605,1,4000.0
440604,1,4000.0
258422,1,1200.0
258421,1,1200.0
258420,1,1200.0
401089,1,2000.0
401087,1,2000.0
401085,1,2000.0
210477,8,2000.0
210476,8,2000.0
210475,8,2000.0
227718-227714,1,600.0
151452,2,2000.0
210474,7,2000.0
401073,1,2000.0
342292,12,2000.0
210490,6,2000.0
440639,1,4000.0
182243-611127-611128-601795-601796-601797,3,8000.0
210494,7,2000.0
342296,3,2000.0
342295,14,2000.0
415679,1,1200.0
210492,6,2000.0
401079,1,2000.0
401077,1,2000.0
619181-619179,1,1200.0
401075,1,2000.0
151468,4,4000.0
151467,2,4000.0
210488,6,2000.0
415688,3,2000.0
210487,1,2000.0
415686,3,2000.0
151463,1,1200.0
415684,3,2000.0
415682,3,2000.0
210489,1,2000.0
440626,6,6000.0
371980-371978,1,1200.0
342283,4,4000.0
440622,2,6000.0
440621,41,6000.0
440620,40,6000.0
151476,2,4000.0
210496,7,2000.0
151474,4,6000.0
151473,3,3000.0
342271,1,1200.0
342274,10,3000.0
342273,4,3000.0
444415-444413,2,2000.0
342267,1,1200.0
342269,1,1200.0
342260,7,2000.0
93302,5,1200.0
93301,5,1200.0
93300,6,1200.0
342263,1,2000.0
342262,7,2000.0
415625,1,1200.0
342261,1,2000.0
93303,1,1200.0
204760-306982,1,1200.0
342257,1,2000.0
342256,7,2000.0
342255,4,2000.0
342254,7,2000.0
342259,1,2000.0
342258,7,2000.0
342253,4,2000.0
342252,7,2000.0
199493,2,1200.0
258433,1,1200.0
258431,1,1200.0
258429,1,1200.0
258427,1,1200.0
540543-2395,1,1200.0
258425,1,1200.0
258423,1,1200.0
342246,1,2400.0
342247,1,2400.0
258435,1,1200.0
415654,2,1200.0
342237,8,1200.0
342236,11,1200.0
551900-47843,19,6000.0
317275,1,1200.0
199472,12,1200.0
317274,3,1200.0
199471,9,1200.0
199470,7,1200.0
258499,5,1200.0
572578,1,1200.0
317278,1,1200.0
93353,10,1200.0
529405-526178,1,1200.0
342224,43,6000.0
316802-177738,23,4000.0
342223,43,6000.0
283443,2,2000.0
283441,2,2000.0
424870-104585,134,16000.0
199469,6,1200.0
342226,46,6000.0
199468,1,1200.0
342225,48,6000.0
199480,2,1200.0
317280,3,1200.0
199483,2,1200.0
199482,1,1200.0
199481,1,1200.0
185036-53383-24186-24188,6,6000.0
356803,1,1200.0
572591,1,2000.0
199477,15,2400.0
199476,14,2400.0
342212,1,2000.0
342211,10,4000.0
199475,4,1200.0
228683-228685-228687,1,6000.0
20481-20475,3,6000.0
251221-251229-39613,5,12000.0
317251,2,1200.0
356819,13,6000.0
257678-257676,2,2000.0
146161-415556,1,1200.0
317263,2,3000.0
199461,12,3000.0
199460,24,3000.0
317262,1,600.0
356821,32,6000.0
258488,1,1200.0
317268,3,1200.0
258484,1,1200.0
258483,1,1200.0
258482,1,1200.0
356822,22,6000.0
283418,1,1200.0
283417,36,12000.0
545737-545739,3,1200.0
356958,3,4000.0
547459,17,6000.0
572411,11,12000.0
572410,4,4000.0
547461,16,6000.0
547460,27,6000.0
342306,15,3000.0
547467,22,6000.0
547466,22,6000.0
547465,19,6000.0
342305,1,4000.0
547464,24,6000.0
547463,16,6000.0
547462,23,6000.0
20588,31,6000.0
68522,2,4000.0
20587,36,6000.0
20586,32,6000.0
20585,27,6000.0
474652-474644,7,6000.0
356969,1,1200.0
20584,30,6000.0
547449,19,6000.0
547448,29,6000.0
572423,1,4000.0
356968,1,1200.0
572420,1,1200.0
373690-244030,2,4000.0
547450,33,6000.0
547458,19,6000.0
547457,18,6000.0
547456,21,6000.0
547455,17,6000.0
547454,23,6000.0
547453,17,6000.0
547452,29,6000.0
547451,17,6000.0
537503-483040-153695,1,1200.0
547439,1,3000.0
572438,1,1200.0
356973,2,6000.0
356982,3,1200.0
283462,12,1200.0
381934,2,6000.0
480346-574870,2,3000.0
356985,1,1200.0
356984,1,1200.0
572444,6,1200.0
356983,4,1200.0
572443,4,4000.0
572441,1,1200.0
572450,1,4000.0
547433,1,1200.0
169427-169425,1,6000.0
126411,5,1200.0
126410,5,1200.0
317310,3,1200.0
20539,1,1200.0
126404,8,6000.0
126403,6,6000.0
126402,7,3000.0
347548-347532-38851,1,2000.0
126409,1,1200.0
20541,1,1200.0
126400,1,1200.0
88785-71179,15,6000.0
553722-152445,2,4000.0
20511,12,3000.0
20510,2,3000.0
474170,2,1200.0
93537,6,2000.0
93536,15,2000.0
93535,5,2000.0
237602-382750,2,600.0
26349-26347-26345-457639,1,1200.0
547480,6,1200.0
20509,11,3000.0
474182,1,1200.0
68586,1,2000.0
416550-34179,9,6000.0
381969,3,2400.0
474184,1,1200.0
547472,23,6000.0
68580,1,2000.0
381963,1,2000.0
547479,1,1200.0
547478,8,1200.0
547477,7,1200.0
68584,1,2000.0
547476,5,1200.0
547475,24,6000.0
381967,1,2400.0
547474,25,6000.0
68582,1,2000.0
547473,21,6000.0
381965,1,2000.0
334571-374496,2,4000.0
474150,2,4800.0
182311-182312-182313,2,600.0
151402,1,1200.0
466844-429288,1,1200.0
422222-422224,2,2400.0
375033-418169-418193,23,9000.0
467764-467765,6,1200.0
474149,1,4800.0
474148,8,1200.0
474160,20,4000.0
474162,20,4000.0
488788,23,4000.0
488789,1,1200.0
151419,1,1200.0
151414,2,600.0
488792,7,4000.0
474158,17,3000.0
474157,3,1200.0
474156,3,1200.0
474159,35,3000.0
474132,10,1200.0
474131,11,1200.0
474130,3,1200.0
151423,1,2400.0
474125,8,1200.0
474124,4,1200.0
151421,1,2400.0
474123,4,1200.0
151420,1,1200.0
606345,7,2400.0
474122,6,1200.0
474127,1,1200.0
474126,1,1200.0
474143,12,4000.0
474142,20,4000.0
474140,1,1200.0
488771,1,1200.0
542019-542011,2,4000.0
151430,4,6000.0
474133,3,1200.0
474139,2,1200.0
145871-124577,11,2000.0
449150,1,2000.0
547419,1,1200.0
547418,1,1200.0
449154,1,2000.0
449153,3,2000.0
449152,1,2000.0
449151,3,2000.0
449158,1,2000.0
449157,3,2000.0
449156,1,2000.0
449155,3,2000.0
126496,1,1200.0
573412-573413-573414,1,1200.0
606326,24,4000.0
474103,2,1200.0
416889-414033-417076-417073-417077-417134,15,8000.0
488749,8,2400.0
606309,1,1200.0
474121,12,1200.0
449143,1,2000.0
449142,2,2000.0
474120,6,1200.0
449141,1,2000.0
449140,2,2000.0
449147,2,2000.0
449146,1,2000.0
449145,2,2000.0
126485,1,1200.0
449144,2,2000.0
126484,1,1200.0
126483,1,1200.0
449149,2,2000.0
126482,1,1200.0
449148,1,2000.0
210516,3,1200.0
474119,9,1200.0
488750,8,2400.0
606310,2,1200.0
126478,1,1200.0
210519,1,2000.0
474114,10,1200.0
474113,8,1200.0
474112,9,1200.0
474111,4,1200.0
474118,11,1200.0
474117,2,1200.0
474116,12,1200.0
474115,8,1200.0
390395-576239,9,1200.0
20595,6,3000.0
126477,1,1200.0
504322-411214,2,1200.0
606308,1,1200.0
606307,1,1200.0
210530,4,1200.0
210536,4,6000.0
396424-118035-118036,11,6000.0
190979,1,1200.0
440776,13,1200.0
488710,3,1200.0
152799-260388,1,2000.0
488714,3,1200.0
488713,2,1200.0
199309,6,2000.0
199308,1,2000.0
199307,8,2000.0
199306,2,2000.0
199301,3,2400.0
199300,3,2400.0
151364,1,1200.0
199305,8,2000.0
199304,2,2000.0
151361,1,1200.0
199303,1,1200.0
210561,1,4000.0
190989,7,1200.0
440769,3,6000.0
210560,1,4000.0
190988,7,1200.0
190987,3,1200.0
488709,2,1200.0
128829-128821,1,6000.0
47965-507385,2,600.0
488702,22,4000.0
488701,21,4000.0
199319,4,1200.0
199318,1,1200.0
257129-257127,2,2000.0
513317-513205,2,2000.0
542172-542173,43,12000.0
190986,6,1200.0
190985,4,1200.0
199311,6,2000.0
199310,1,2000.0
199316,2,1200.0
401150,1,2000.0
449131,1,2000.0
449136,2,2000.0
449135,1,2000.0
449134,1,2000.0
449133,1,2000.0
61155-93180,1,1200.0
126396,3,1200.0
449139,1,2000.0
126395,1,1200.0
449138,2,2000.0
126394,1,1200.0
401151,1,2000.0
449137,1,2000.0
210563,3,4000.0
151387,2,2000.0
210562,1,4000.0
553512-553508,1,4000.0
126381,1,1200.0
240177-240178,6,1200.0
449125,2,1200.0
401145,1,2000.0
401144,1,2000.0
449129,2,1200.0
401143,1,2000.0
401142,1,2000.0
449127,2,1200.0
126383,2,1200.0
210575,1,1200.0
151398,1,1200.0
210573,1,1200.0
210579,5,1200.0
508209-508207-508213,1,1200.0
210578,4,1200.0
210577,1,1200.0
190937,4,3000.0
190936,4,3000.0
440737,9,6000.0
165979,38,6000.0
190935,1,1200.0
165978,42,6000.0
165977,45,6000.0
20141-438027,9,6000.0
190933,1,1200.0
165976,32,6000.0
440731,6,3000.0
415780,1,3000.0
606285,1,1200.0
606283,1,1200.0
119132-110922,6,4000.0
258523,60,12000.0
258522,24,12000.0
190931,1,1200.0
440727,5,1200.0
440724,6,1200.0
190943,30,6000.0
440723,13,1200.0
440722,18,2000.0
440721,21,2000.0
638-410125,3,3000.0
617594-617592,4,1200.0
415799,1,4000.0
415798,1,4000.0
415797,1,4000.0
587943-587944,9,1200.0
210599,2,1200.0
401192,1,1200.0
309764-309766,14,1200.0
258510,9,2000.0
461358-459014-306003,6,6000.0
258507,15,2000.0
258506,9,2000.0
258505,15,2000.0
258504,8,2000.0
344266-344264,1,1200.0
151344,1,1200.0
258509,16,2000.0
258508,9,2000.0
264709-264710-264711,4,8000.0
165981,32,6000.0
165980,30,6000.0
258515,19,6000.0
258514,9,4000.0
606254,4,6000.0
258511,16,2000.0
606253,27,6000.0
151355,1,1200.0
606259,4,1200.0
151353,1,1200.0
151352,1,1200.0
151350,1,1200.0
68478,49,6000.0
68477,29,6000.0
68476,61,12000.0
68475,37,6000.0
342395,5,6000.0
342394,4,6000.0
572499,3,2400.0
572495,1,1200.0
283526,1,2000.0
258569,33,16000.0
258566,33,12000.0
68474,40,6000.0
68473,48,6000.0
68472,43,6000.0
342381,3,1200.0
342382,3,1200.0
20508,2,3000.0
20507,12,3000.0
20506,3,3000.0
20505,12,3000.0
20504,2,3000.0
283513,2,4000.0
258579,1,1200.0
283512,5,3000.0
415755,3,2400.0
415759,4,2400.0
93459,1,1200.0
415758,1,2400.0
415757,3,2400.0
396715-233723-233716,10,6000.0
68492,1,4000.0
342365,5,2000.0
342364,1,2000.0
415761,4,2400.0
352351-481144,5,4000.0
93440,1,1200.0
409658-79193,28,3000.0
93478,27,3000.0
93477,22,3000.0
342351,1,1200.0
342350,21,3000.0
572455,2,4000.0
288612-288614-288616,6,1200.0
572454,1,4000.0
572453,1,4000.0
401130,2,2000.0
572451,1,4000.0
283569,1,1200.0
283568,4,1200.0
342345,17,3000.0
342344,24,3000.0
342343,17,3000.0
342349,16,3000.0
342348,23,3000.0
342347,17,3000.0
342346,24,3000.0
343840-469929,2,3000.0
199360,3,1200.0
415709,1,6000.0
415711,1,6000.0
415710,1,6000.0
342332,7,4000.0
199359,3,1200.0
342336,5,4000.0
342335,8,4000.0
342330,9,4000.0
120961-120955-120765,1,1200.0
110173-110169,1,1200.0
356931,10,4000.0
572479,2,1200.0
93491,6,1200.0
401112,2,4000.0
572481,60,9000.0
342329,9,4000.0
401107,1,1200.0
401106,1,1200.0
258588,1,1200.0
199323,4,1200.0
342323,4,2400.0
342322,10,6000.0
94745-94746,36,6000.0
199322,2,1200.0
199321,3,1200.0
342321,1,1200.0
199320,1,1200.0
190992,4,1200.0
201328-201329,1,1200.0
199325,2,1200.0
190991,1,1200.0
342325,4,2400.0
312685-549363,13,1200.0
190990,9,1200.0
199324,1,1200.0
317381,1,1200.0
572488,2,1200.0
342319,5,1200.0
283539,1,1200.0
107966-107967-107968-107969-107970-107971-389771-389787,6,16000.0
68630,1,1200.0
68636,1,1200.0
68633,1,1200.0
297778,1,4000.0
297777,1,4000.0
297776,1,4000.0
258179,1,3000.0
258178,1,3000.0
313870-493317,1,1200.0
68637,1,1200.0
297771,1,4000.0
297780,1,4000.0
29028,2,6000.0
283128,6,1200.0
586933,8,2000.0
586932,8,2000.0
547346,10,1200.0
547345,6,1200.0
586931,1,1200.0
586930,12,1200.0
572309,9,1200.0
95981-95982-95983,8,8000.0
572308,3,1200.0
572307,8,1200.0
572306,3,1200.0
572305,8,1200.0
572304,3,1200.0
572303,8,1200.0
29035,1,1200.0
297791,1,4000.0
29034,17,4000.0
297790,1,4000.0
283119,5,3000.0
283118,17,3000.0
29039,3,1200.0
283117,5,3000.0
283116,17,3000.0
283115,1,1200.0
316403-432966,2,1200.0
93610,9,4000.0
93613,2,1200.0
547317,13,1200.0
93612,10,4000.0
93611,12,4000.0
258158,3,1200.0
258157,1,1200.0
258156,3,1200.0
572312,6,1200.0
297796,3,4000.0
297795,3,4000.0
258154,2,1200.0
572310,3,1200.0
258152,2,1200.0
297792,1,1200.0
586959,1,2400.0
586957,1,2400.0
93607,1,1200.0
283102,9,4000.0
586955,4,1200.0
586954,7,1200.0
283101,4,6000.0
547323,41,6000.0
586953,7,1200.0
93604,5,1200.0
586952,8,1200.0
547322,16,6000.0
586951,6,1200.0
586950,1,1200.0
93608,12,4000.0
68665,1,2000.0
258161,1,1200.0
68664,3,2000.0
258160,3,1200.0
93603,13,1200.0
68668,2,2400.0
68666,2,2400.0
119359-590689,1,1200.0
29010,1,1200.0
488498,26,6000.0
258159,1,1200.0
547311,3,4000.0
283171,4,1200.0
20653,1,1200.0
93630,11,2000.0
283170,6,1200.0
142439-142435,1,4000.0
297735,1,4000.0
297734,3,6000.0
424034-424040-16153-16154,13,8000.0
297733,3,6000.0
297732,1,3000.0
488478,1,1200.0
488477,1,1200.0
61203-491340-491351,135,16000.0
20655,1,1200.0
54035,1,1200.0
547383,4,1200.0
54033,1,1200.0
126768,9,1200.0
547381,3,1200.0
126767,9,1200.0
126766,8,1200.0
126765,6,1200.0
93629,11,2000.0
93628,11,2000.0
93627,11,2000.0
283166,46,8000.0
93626,11,2000.0
283165,1,1200.0
68671,1,1200.0
547387,4,1200.0
547385,11,1200.0
68687,3,2000.0
93621,1,1200.0
283160,1,2400.0
297749,3,4000.0
93625,11,2000.0
297748,3,4000.0
297747,1,4000.0
68689,3,2000.0
68688,1,2000.0
297745,3,4000.0
488468,8,1200.0
297743,2,4000.0
398047-398048-542175-418737-542226,40,6000.0
586907,100,12000.0
586906,11,2400.0
586905,15,2400.0
586904,11,2400.0
586903,14,2400.0
586902,12,2400.0
283159,6,1200.0
586901,16,2400.0
283158,6,1200.0
586900,5,2400.0
283156,1,6000.0
283154,1,6000.0
563280-563256,8,3000.0
175861-175863-175865,1,1200.0
112108,3,6000.0
68696,1,2000.0
112105,1,6000.0
68695,3,2000.0
112104,1,1200.0
297757,2,1200.0
20639,6,1200.0
20638,4,1200.0
20637,6,1200.0
20636,4,1200.0
297751,2,6000.0
20635,6,1200.0
297750,2,6000.0
20634,3,1200.0
20633,6,1200.0
488460,49,6000.0
586919,1,1200.0
586918,13,1200.0
586917,1,1200.0
488465,6,1200.0
586916,9,1200.0
356660,1,1200.0
112111,1,2400.0
68690,1,2000.0
547369,1,1200.0
283144,4,1200.0
283143,2,1200.0
68694,1,2000.0
68693,3,2000.0
68692,1,2000.0
68691,3,2000.0
20642,3,1200.0
20641,7,1200.0
20640,4,1200.0
273098-587111-587109,1,1200.0
297765,2,4000.0
488445,32,6000.0
297763,2,2400.0
297761,2,1200.0
20644,1,1200.0
547351,13,1200.0
586929,8,2000.0
586928,12,2000.0
37233-93405,1,2000.0
586927,8,2000.0
586926,12,2000.0
586925,8,2000.0
586924,12,2000.0
586921,3,1200.0
547357,1,1200.0
586920,11,1200.0
547355,1,1200.0
547353,12,1200.0
547352,10,1200.0
319749-319747-137911-137550-291790-291788,1,2000.0
488436,1,2000.0
488435,2,2000.0
488434,1,2000.0
488433,2,2000.0
488439,2,2000.0
488438,1,2000.0
488437,2,2000.0
151769,1,1200.0
381630,16,2000.0
151767,1,1200.0
488442,1,1200.0
151766,1,1200.0
488441,2,2000.0
151765,1,1200.0
488440,1,2000.0
381634,5,1200.0
381631,20,2000.0
151760,2,1200.0
381636,2,1200.0
381635,5,1200.0
488425,2,2000.0
488424,1,2000.0
26031-340969,6,4000.0
488432,1,2000.0
151775,5,6000.0
151774,8,6000.0
151773,3,1200.0
151771,1,1200.0
381627,3,4000.0
381626,3,4000.0
381625,3,4000.0
381650,9,3000.0
177516-32913,6,3000.0
283188,1,6000.0
283186,2,1200.0
320632-478136-478159-478166,99,12000.0
283181,3,6000.0
283180,17,6000.0
112137,3,1200.0
488403,11,6000.0
488401,1,1200.0
488406,6,6000.0
488405,5,6000.0
488404,10,6000.0
341786-411696,6,2400.0
459783-159156,4,1200.0
381645,4,3000.0
151795,16,4000.0
381644,12,3000.0
283179,5,1200.0
151794,27,4000.0
381643,4,3000.0
283178,3,1200.0
283177,3,1200.0
381649,8,3000.0
283176,4,1200.0
151792,1,1200.0
381648,12,3000.0
382199-382181,15,6000.0
381647,4,3000.0
381646,12,3000.0
29094,6,1200.0
440457,2,2000.0
440454,2,2000.0
440452,1,2000.0
440460,2,4000.0
566515-403874,1,1200.0
381678,1,2400.0
68602,1,1200.0
68606,1,1200.0
68604,1,1200.0
68608,1,1200.0
151737,2,1200.0
151736,1,1200.0
151735,1,1200.0
501650-501651,1,1200.0
224815,1,1200.0
585031-267800,1,6000.0
497152-596902-496496,4,1200.0
68616,1,1200.0
29046,1,1200.0
29045,2,1200.0
29044,2,1200.0
29043,2,1200.0
29047,1,1200.0
151740,20,4000.0
29040,3,1200.0
68623,1,3000.0
68629,1,1200.0
440469,1,4000.0
440468,3,4000.0
68627,1,1200.0
387425-74371,8,4000.0
440462,2,4000.0
381680,3,2400.0
381684,2,1200.0
112185,48,6000.0
299087-299085,1,1200.0
451102-478544-478545-478546,1,3000.0
185029,2,1200.0
185023,14,1200.0
224832,1,1200.0
185022,13,1200.0
185021,11,1200.0
185020,11,1200.0
185027,1,1200.0
185024,1,1200.0
381593,2,6000.0
381592,2,6000.0
381594,4,6000.0
381599,1,4000.0
427083-250917,2,1200.0
185039,8,1200.0
440404,1,1200.0
440401,33,4800.0
185031,3,1200.0
224823,2,1200.0
606196,5,1200.0
185041,7,1200.0
185040,4,1200.0
221354-221352-221350-221348,1,2000.0
199679,1,2000.0
199678,11,2000.0
185009,7,1200.0
342094,1,4000.0
185008,2,1200.0
185007,7,1200.0
342097,1,4000.0
342096,1,4000.0
440437,1,4000.0
185004,16,6000.0
185003,6,6000.0
210209,1,1200.0
495760-495758,1,1200.0
415486,1,1200.0
342084,1,4000.0
185017,10,2000.0
342085,1,4000.0
185010,2,1200.0
185016,8,2000.0
185015,10,2000.0
185014,5,2000.0
185013,6,1200.0
342078,2,1200.0
342073,1,1200.0
342072,1,1200.0
342071,1,1200.0
342070,1,1200.0
342076,2,1200.0
342075,1,1200.0
342074,1,1200.0
224876,1,1200.0
224879,1,1200.0
224878,1,1200.0
224877,1,1200.0
525994-166788,14,6000.0
342069,1,1200.0
342068,1,1200.0
342067,2,1200.0
151681,6,4000.0
342062,14,9000.0
342061,25,9000.0
57247-57244-57250,3,1200.0
342066,3,1200.0
342063,14,9000.0
619353-619354,10,1200.0
415434,35,6000.0
451619-504881,2,1200.0
342054,1,1200.0
199606,1,1200.0
199604,1,1200.0
199602,1,1200.0
199600,1,1200.0
415440,1,1200.0
210262,3,4000.0
210261,2,4000.0
82783-397642,1,1200.0
342034,43,9000.0
210259,1,4000.0
210271,14,4000.0
297818,2,1200.0
210272,12,4000.0
572376,12,2000.0
572375,2,3000.0
572374,2,6000.0
572384,1,1200.0
572382,1,1200.0
258207,2,1200.0
572381,1,1200.0
258206,2,1200.0
258205,2,1200.0
362459-270682,1,2400.0
258204,1,1200.0
258203,1,1200.0
210268,12,4000.0
210267,12,4000.0
342025,9,3000.0
210265,1,2000.0
567191-570049-253648,26,12000.0
297827,1,1200.0
297826,3,1200.0
297825,5,1200.0
93540,19,2000.0
572395,1,1200.0
572394,4,2400.0
572393,7,2400.0
334293-334291-334289,1,1200.0
572391,3,1200.0
258216,1,1200.0
258215,1,1200.0
93539,6,2000.0
93538,21,2000.0
273757-354554-354556-354558,1,6000.0
522822-621992-621993,22,6000.0
210296,11,4000.0
210294,2,6000.0
185088,1,1200.0
185086,1,1200.0
572396,1,1200.0
526236-482627,29,6000.0
415403,35,6000.0
455065-373840,1,1200.0
264148-264149,14,8000.0
113092-182481,3,4000.0
342008,7,12000.0
93565,2,1200.0
93564,2,4000.0
258202,2,1200.0
588273-455734,41,6000.0
396941-396943-396982-396984-396976,1,1200.0
586981,2,2400.0
455686-455684,1,1200.0
572336,9,6000.0
572335,15,1200.0
572334,7,1200.0
185064,1,3000.0
572333,10,1200.0
382316-382314,2,1200.0
572332,3,1200.0
258251,4,2000.0
258250,8,2000.0
185068,1,3000.0
185070,1,3000.0
572340,1,1200.0
258249,4,2000.0
258248,8,2000.0
586979,2,2400.0
258247,4,2000.0
586978,1,1200.0
362277-438151,15,2000.0
162896-162834,68,6000.0
258268,5,4000.0
185078,2,2000.0
258267,3,4000.0
258266,5,4000.0
185079,1,2000.0
185080,1,3000.0
185084,1,1200.0
586989,2,2400.0
586987,2,2400.0
586985,2,2400.0
586983,2,2400.0
245302-257868-140164,2,6000.0
199690,12,6000.0
185044,3,1200.0
185047,2,1200.0
185046,4,1200.0
258228,2,1200.0
258227,1,1200.0
258226,2,1200.0
258225,1,1200.0
586997,2,2400.0
199689,19,3000.0
586995,2,2400.0
199688,12,3000.0
297800,2,1200.0
258246,7,2000.0
572369,2,2000.0
258245,4,2000.0
258244,7,2000.0
572368,12,2000.0
185059,1,1200.0
17421-17427-186514,13,3000.0
169245-169246,3,1200.0
570024-570025,8,1200.0
129497-129495,2,1200.0
68759,1,1200.0
356715,1,2000.0
126604,1,2000.0
126602,1,2000.0
29149,8,1200.0
283249,2,1200.0
126600,1,2000.0
283247,1,1200.0
283245,1,1200.0
283244,2,1200.0
283242,1,1200.0
68761,1,1200.0
68768,2,1200.0
68769,1,1200.0
324942-590562,17,1200.0
586829,7,6000.0
447794-447792-194576,1,1200.0
402099-243293-243295,6,8000.0
68760,1,1200.0
68775,4,4000.0
258271,3,4000.0
258270,5,4000.0
68773,4,4000.0
68772,6,4000.0
356731,5,3000.0
356737,2,1200.0
356736,2,1200.0
258273,3,4000.0
258272,6,4000.0
258269,3,4000.0
559137-559139-559141,1,3000.0
283224,3,1200.0
547204,8,6000.0
283223,2,1200.0
547203,8,6000.0
547202,8,6000.0
547201,2,1200.0
68771,1,1200.0
547200,2,1200.0
356749,4,2000.0
356744,4,1200.0
356748,3,2000.0
356746,4,1200.0
356745,4,1200.0
54143,33,9000.0
54142,45,9000.0
356751,4,2000.0
29138,1,1200.0
283216,2,1200.0
356750,4,2000.0
283215,3,1200.0
283214,1,6000.0
551180-559242,5,1200.0
283212,1,1200.0
586842,22,2400.0
112009,3,1200.0
381719,1,1200.0
381718,7,1200.0
381717,6,1200.0
381716,13,1200.0
20771,1,1200.0
138153-138161-123301,1,6000.0
297853,1,1200.0
29106,4,1200.0
54156,4,2000.0
547263,1,1200.0
547262,1,1200.0
54154,5,2000.0
29105,3,1200.0
356760,54,6000.0
54158,4,2000.0
68793,25,3000.0
283286,1,1200.0
68792,13,6000.0
68790,1,1200.0
547264,1,1200.0
199264-350124,1,2400.0
283281,1,4000.0
283280,1,4000.0
